iMS-100 ,5011628,2,2,2016/06/21,07:32:44, 4819,01:20:19,WAAA                            , -5.06350,+119.53064, +12, +12,ETY                             ,Observation is ended                                            ,  +0,1
07:30:47,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 24.69,47.62,  0.00, 24.55,  0.00,44.70,  0.00,  0.14, 2.92,BL Check OK                                                     
+5.0116280e+06,+0.0000000e+00,+5.6097800e+06,+1.0300000e+02,+5.3108570e+06,+0.0000000e+00,+3.6400000e+04,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+5.1124110e+06,+4.2000000e+01
+5.0116280e+06,+6.0000000e+01,+4.0070000e+01,+3.5000000e+01,+2.4969999e+01,-2.9999999e-02,-3.9939999e+01,-4.4930000e+01,-4.9980000e+01,-5.4990002e+01,-7.0000000e+01,-8.0010002e+01,-8.5040001e+01,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00
+5.0116280e+06,+6.8560898e-01,+1.2911000e+00,+1.5366000e+00,+2.2035201e+00,+5.9762602e+00,+4.1826302e+01,+5.5237099e+01,+7.3905800e+01,+9.9483101e+01,+2.5506200e+02,+4.8719800e+02,+6.6743402e+02,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00
+5.0116280e+06,-3.3158000e+03,+5.0867100e+03,-2.3515100e+03,+3.4181699e+02,-3.0505430e+01,+9.0640137e+01,+2.5238948e+00,-1.8497969e-01,+4.1416399e-07,+2.8315801e-04,+3.3451901e-03,+0.0000000e+00,+0.0000000e+00,+3.0000000e+00,+0.0000000e+00
 ObsTime,DCnt,ST,RE,SondeN, FCnt,AGC,  rcvFREQ,WM,   WD,    WS, Height, Xdistanc, Ydistanc,GF,HDP, PDP,GeodetLat, GeodetLon,V,Press0,Temp0,Humi0,  FE,   FRT,   FTI,   FVH,   FVL,  FSP1,  FSP2,  FSP3,  FSP4,N,N1,N2,N3,N4,N5,N6,N7,N8
07:48:27, 1886,7,0,5011628, 2288,  0,404.20876,1,113.30,  7.18, 4990.7,  -3125.0,    775.2,4, 0.0, 0.7, -5.05650, 119.50248,0, 558.3, -0.8, 85.9,0000,364.95,  0.00,327.79,339.99,  0.00,  1.79,317.12,  0.00,13,08,10,14,16,18,21,22,26
07:48:28, 1888,7,0,5011628, 2290,  0,404.20876,1,112.58,  7.26, 4996.6,  -3135.3,    776.8,4, 0.0, 0.7, -5.05648, 119.50239,0, 557.9, -0.9, 85.3,0000,364.95,  0.00,327.89,339.89,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:29, 1890,7,0,5011628, 2292,  0,404.20876,1,111.36,  7.38, 5002.6,  -3145.7,    780.9,4, 0.0, 0.7, -5.05644, 119.50229,0, 557.5, -0.9, 84.9,0000,364.95,  0.00,327.89,339.89,  0.00,  1.78,317.34,  0.00,13,08,10,14,16,18,21,22,26
07:48:30, 1892,7,0,5011628, 2294,  0,404.20876,1,110.47,  7.43, 5008.5,  -3154.6,    785.7,4, 0.0, 0.7, -5.05640, 119.50221,0, 557.0, -0.9, 84.9,0000,364.95,  0.00,327.84,339.85,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:31, 1894,7,0,5011628, 2296,  0,404.20876,1,110.01,  7.41, 5014.4,  -3157.5,    788.8,4, 0.0, 0.7, -5.05637, 119.50219,0, 556.6, -0.9, 85.2,0000,364.95,  0.00,327.84,339.85,  0.00,  1.78,317.79,  0.00,13,08,10,14,16,18,21,22,26
07:48:32, 1896,7,0,5011628, 2298,  0,404.20876,1,109.99,  7.30, 5020.3,  -3160.5,    789.6,4, 0.0, 0.7, -5.05637, 119.50216,0, 556.2, -1.0, 85.3,0000,364.95,  0.00,327.89,339.76,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:33, 1898,7,0,5011628, 2300,  0,404.20876,1,110.32,  7.21, 5026.2,  -3163.5,    788.1,4, 0.0, 0.7, -5.05638, 119.50213,0, 555.8, -1.0, 85.4,0000,364.95,  0.00,327.89,339.76,  0.00,  1.78,318.04,  0.00,13,08,10,14,16,18,21,22,26
07:48:34, 1900,7,0,5011628, 2302,  0,404.20876,1,111.10,  7.19, 5032.1,  -3170.9,    785.7,4, 0.0, 0.7, -5.05640, 119.50207,0, 555.4, -1.1, 85.4,0000,364.95,  0.00,327.81,339.68,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:35, 1902,7,0,5011628, 2304,  0,404.20876,1,111.14,  7.27, 5038.0,  -3179.8,    785.5,4, 0.0, 0.7, -5.05640, 119.50199,0, 555.0, -1.1, 85.5,0000,364.95,  0.00,327.81,339.68,  0.00,  1.78,318.50,  0.00,13,08,10,14,16,18,21,22,26
07:48:36, 1904,7,0,5011628, 2306,  0,404.20876,1,110.15,  7.39, 5043.9,  -3188.6,    790.1,4, 0.0, 0.7, -5.05636, 119.50191,0, 554.6, -1.1, 85.6,0000,364.95,  0.00,327.84,339.63,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:37, 1906,7,0,5011628, 2308,  0,404.20876,1,108.72,  7.45, 5049.8,  -3197.5,    797.9,4, 0.0, 0.7, -5.05629, 119.50183,0, 554.2, -1.2, 85.7,0000,364.95,  0.00,327.84,339.63,  0.00,  1.78,318.79,  0.00,13,08,10,14,16,18,21,22,26
07:48:38, 1908,7,0,5011628, 2310,  0,404.20876,1,107.42,  7.38, 5055.7,  -3204.9,    804.3,4, 0.0, 0.7, -5.05623, 119.50176,0, 553.8, -1.2, 85.5,0000,364.95,  0.00,327.85,339.56,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:39, 1910,7,0,5011628, 2312,  0,404.20876,1,106.89,  7.22, 5061.6,  -3210.8,    805.6,4, 0.0, 0.7, -5.05622, 119.50171,0, 553.4, -1.3, 85.5,0000,364.95,  0.00,327.85,339.56,  0.00,  1.78,319.19,  0.00,13,08,10,14,16,18,21,22,26
07:48:40, 1912,7,0,5011628, 2314,  0,404.20876,1,107.25,  7.09, 5067.6,  -3215.3,    802.9,4, 0.0, 0.7, -5.05625, 119.50167,0, 553.0, -1.3, 85.7,0000,364.95,  0.00,327.81,339.44,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:41, 1914,7,0,5011628, 2316,  0,404.20876,1,107.85,  7.05, 5073.5,  -3219.7,    800.3,4, 0.0, 0.7, -5.05627, 119.50163,0, 552.6, -1.3, 85.7,0000,364.95,  0.00,327.81,339.44,  0.00,  1.78,319.51,  0.00,13,08,10,14,16,18,21,22,26
07:48:42, 1916,7,0,5011628, 2318,  0,404.20876,1,107.96,  7.10, 5079.4,  -3222.7,    800.8,4, 0.0, 0.7, -5.05626, 119.50160,0, 552.2, -1.3, 85.7,0000,364.95,  0.00,327.78,339.39,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:43, 1918,7,0,5011628, 2320,  0,404.20876,1,107.11,  7.22, 5085.4,  -3227.1,    805.3,4, 0.0, 0.7, -5.05622, 119.50156,0, 551.7, -1.3, 85.9,0000,364.95,  0.00,327.78,339.39,  0.00,  1.78,319.89,  0.00,13,08,10,14,16,18,21,22,26
07:48:44, 1920,7,0,5011628, 2322,  0,404.20876,1,105.64,  7.34, 5091.4,  -3231.6,    812.4,4, 0.0, 0.7, -5.05616, 119.50152,0, 551.3, -1.4, 85.7,0000,364.95,  0.00,327.81,339.31,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:45, 1922,7,0,5011628, 2324,  0,404.20876,1,104.23,  7.39, 5097.4,  -3241.9,    818.7,4, 0.0, 0.7, -5.05610, 119.50143,0, 550.9, -1.4, 85.2,0000,364.95,  0.00,327.81,339.31,  0.00,  1.78,320.17,  0.00,13,08,10,14,16,18,21,22,26
07:48:46, 1924,7,0,5011628, 2326,  0,404.20876,1,103.32,  7.42, 5103.5,  -3252.3,    820.6,4, 0.0, 0.7, -5.05609, 119.50133,0, 550.5, -1.5, 85.0,0000,364.95,  0.00,327.79,339.25,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:47, 1926,7,0,5011628, 2328,  0,404.20876,1,103.10,  7.39, 5109.6,  -3262.6,    818.3,4, 0.0, 0.7, -5.05611, 119.50124,0, 550.1, -1.5, 85.3,0000,364.95,  0.00,327.79,339.25,  0.00,  1.78,320.49,  0.00,13,08,10,14,16,18,21,22,26
07:48:48, 1928,7,0,5011628, 2330,  0,404.20876,1,103.44,  7.34, 5115.6,  -3270.0,    815.0,4, 0.0, 0.7, -5.05614, 119.50117,0, 549.6, -1.5, 85.3,0000,364.95,  0.00,327.82,339.18,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:49, 1930,7,0,5011628, 2332,  0,404.20876,1,103.78,  7.36, 5121.7,  -3274.5,    813.7,4, 0.0, 0.7, -5.05615, 119.50113,0, 549.2, -1.6, 85.1,0000,364.95,  0.00,327.82,339.18,  0.00,  1.77,320.84,  0.00,13,08,10,14,16,18,21,22,26
07:48:50, 1932,7,0,5011628, 2334,  0,404.20876,1,103.88,  7.44, 5127.8,  -3276.0,    815.0,4, 0.0, 0.7, -5.05614, 119.50112,0, 548.8, -1.6, 84.9,0000,364.95,  0.00,327.84,339.13,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:51, 1934,7,0,5011628, 2336,  0,404.20876,1,103.30,  7.52, 5133.8,  -3283.4,    816.7,4, 0.0, 0.7, -5.05612, 119.50105,0, 548.4, -1.7, 85.1,0000,364.95,  0.00,327.84,339.13,  0.00,  1.77,321.10,  0.00,13,08,10,14,16,18,21,22,26
07:48:52, 1936,7,0,5011628, 2338,  0,404.20876,1,102.00,  7.54, 5139.9,  -3292.2,    817.2,4, 0.0, 0.7, -5.05612, 119.50097,0, 548.0, -1.7, 85.3,0000,364.95,  0.00,327.78,339.03,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:53, 1938,7,0,5011628, 2340,  0,404.20876,1,100.74,  7.47, 5146.0,  -3304.1,    816.9,4, 0.0, 0.7, -5.05612, 119.50087,0, 547.5, -1.8, 85.4,0000,364.95,  0.00,327.78,339.03,  0.00,  1.77,321.47,  0.00,13,08,10,14,16,18,21,22,26
07:48:54, 1940,7,0,5011628, 2342,  0,404.20876,1,100.10,  7.38, 5152.0,  -3313.0,    816.7,4, 0.0, 0.7, -5.05612, 119.50079,0, 547.1, -1.8, 85.3,0000,364.95,  0.00,327.74,338.95,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:55, 1942,7,0,5011628, 2344,  0,404.20876,1,100.34,  7.36, 5158.1,  -3318.9,    818.4,4, 0.0, 0.7, -5.05611, 119.50073,0, 546.7, -1.9, 85.5,0000,364.95,  0.00,327.74,338.95,  0.00,  1.77,321.76,  0.00,13,08,10,14,16,18,21,22,26
07:48:56, 1944,7,0,5011628, 2346,  0,404.20876,1,101.10,  7.45, 5164.1,  -3320.4,    823.0,4, 0.0, 0.7, -5.05606, 119.50072,0, 546.3, -1.9, 85.7,0000,364.95,  0.00,327.83,338.84,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:57, 1946,7,0,5011628, 2348,  0,404.20876,1,101.36,  7.56, 5170.1,  -3324.8,    828.3,4, 0.0, 0.7, -5.05602, 119.50068,0, 545.9, -2.0, 86.1,0000,364.95,  0.00,327.83,338.84,  0.00,  1.77,322.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:58, 1948,7,0,5011628, 2350,  0,404.20876,1,101.21,  7.66, 5176.1,  -3332.2,    831.5,4, 0.0, 0.7, -5.05599, 119.50061,0, 545.5, -2.0, 86.2,0000,364.95,  0.00,327.83,338.77,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:48:59, 1950,7,0,5011628, 2352,  0,404.20876,1,100.66,  7.68, 5182.1,  -3342.6,    831.5,4, 0.0, 0.7, -5.05599, 119.50052,0, 545.0, -2.0, 86.1,0000,364.95,  0.00,327.83,338.77,  0.00,  1.77,322.25,  0.00,13,08,10,14,16,18,21,22,26
07:49:00, 1952,7,0,5011628, 2354,  0,404.20876,1, 99.63,  7.67, 5188.1,  -3352.9,    828.9,4, 0.0, 0.7, -5.05601, 119.50043,0, 544.6, -2.1, 85.9,0000,364.95,  0.00,327.84,338.71,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:01, 1954,7,0,5011628, 2356,  0,404.20876,1, 98.61,  7.72, 5194.0,  -3361.8,    825.2,4, 0.0, 0.7, -5.05604, 119.50035,0, 544.2, -2.1, 85.9,0000,364.95,  0.00,327.84,338.71,  0.00,  1.77,322.61,  0.00,13,08,10,14,16,18,21,22,26
07:49:02, 1956,7,0,5011628, 2358,  0,404.20876,1, 98.01,  7.84, 5200.1,  -3367.8,    822.0,4, 0.0, 0.7, -5.05607, 119.50029,0, 543.8, -2.2, 86.0,0000,364.95,  0.00,327.76,338.63,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:03, 1958,7,0,5011628, 2360,  0,404.20876,1, 98.26,  7.99, 5206.1,  -3370.7,    821.7,4, 0.0, 0.7, -5.05608, 119.50027,0, 543.4, -2.2, 86.2,0000,364.95,  0.00,327.76,338.63,  0.00,  1.77,322.92,  0.00,13,08,10,14,16,18,21,22,26
07:49:04, 1960,7,0,5011628, 2362,  0,404.20876,1, 99.30,  8.08, 5212.2,  -3375.2,    825.6,4, 0.0, 0.7, -5.05604, 119.50023,0, 543.0, -2.3, 86.4,0000,364.95,  0.00,327.80,338.53,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:05, 1962,7,0,5011628, 2364,  0,404.20876,1,100.29,  8.09, 5218.3,  -3381.1,    831.6,4, 0.0, 0.7, -5.05599, 119.50017,0, 542.6, -2.3, 86.6,0000,364.95,  0.00,327.80,338.53,  0.00,  1.77,323.20,  0.00,13,08,10,14,16,18,21,22,26
07:49:06, 1964,7,0,5011628, 2366,  0,404.20876,1,100.66,  8.05, 5224.4,  -3390.0,    836.1,4, 0.0, 0.7, -5.05594, 119.50009,0, 542.1, -2.3, 86.7,0000,364.95,  0.00,327.82,338.44,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:07, 1966,7,0,5011628, 2368,  0,404.20876,1,100.28,  8.00, 5230.5,  -3401.8,    837.4,4, 0.0, 0.7, -5.05593, 119.49999,0, 541.7, -2.4, 86.9,0000,364.95,  0.00,327.82,338.44,  0.00,  1.77,323.54,  0.00,13,08,10,14,16,18,21,22,26
07:49:08, 1968,7,0,5011628, 2370,  0,404.20876,1, 99.59,  8.02, 5236.6,  -3410.7,    835.7,4, 0.0, 0.7, -5.05595, 119.49991,0, 541.3, -2.4, 87.0,0000,364.95,  0.00,327.81,338.35,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:09, 1970,7,0,5011628, 2372,  0,404.20876,1, 99.12,  8.12, 5242.7,  -3418.1,    833.3,4, 0.0, 0.7, -5.05597, 119.49984,0, 540.9, -2.5, 87.2,0000,364.95,  0.00,327.81,338.35,  0.00,  1.76,323.83,  0.00,13,08,10,14,16,18,21,22,26
07:49:10, 1972,7,0,5011628, 2374,  0,404.20876,1, 98.95,  8.27, 5248.8,  -3422.5,    832.9,4, 0.0, 0.7, -5.05597, 119.49980,0, 540.5, -2.5, 87.3,0000,364.95,  0.00,327.82,338.27,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:11, 1974,7,0,5011628, 2376,  0,404.20876,1, 98.85,  8.36, 5254.9,  -3424.0,    836.8,4, 0.0, 0.7, -5.05594, 119.49979,0, 540.1, -2.6, 87.6,0000,364.95,  0.00,327.82,338.27,  0.00,  1.76,324.14,  0.00,13,08,10,14,16,18,21,22,26
07:49:12, 1976,7,0,5011628, 2378,  0,404.20876,1, 98.61,  8.43, 5261.0,  -3429.9,    843.1,4, 0.0, 0.7, -5.05588, 119.49973,0, 539.7, -2.6, 87.7,0000,364.95,  0.00,327.81,338.18,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:13, 1978,7,0,5011628, 2380,  0,404.20876,1, 98.45,  8.48, 5267.2,  -3438.8,    847.5,4, 0.0, 0.7, -5.05584, 119.49965,0, 539.2, -2.7, 88.0,0000,364.95,  0.00,327.81,338.18,  0.00,  1.76,324.46,  0.00,13,08,10,14,16,18,21,22,26
07:49:14, 1980,7,0,5011628, 2382,  0,404.20876,1, 98.38,  8.51, 5273.4,  -3450.7,    847.9,4, 0.0, 0.7, -5.05584, 119.49955,0, 538.8, -2.7, 88.2,0000,364.95,  0.00,327.85,338.09,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:15, 1982,7,0,5011628, 2384,  0,404.20876,1, 98.11,  8.50, 5279.6,  -3462.5,    845.3,4, 0.0, 0.7, -5.05586, 119.49944,0, 538.4, -2.8, 88.6,0000,364.95,  0.00,327.85,338.09,  0.00,  1.76,324.69,  0.00,13,08,10,14,16,18,21,22,26
07:49:16, 1984,7,0,5011628, 2386,  0,404.20876,1, 97.74,  8.47, 5285.8,  -3466.9,    842.9,4, 0.0, 0.7, -5.05588, 119.49940,0, 538.0, -2.8, 88.8,0000,364.95,  0.00,327.84,338.00,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:17, 1986,7,0,5011628, 2388,  0,404.20876,1, 97.48,  8.46, 5292.1,  -3472.9,    843.4,4, 0.0, 0.7, -5.05588, 119.49935,0, 537.6, -2.9, 89.0,0000,364.95,  0.00,327.84,338.00,  0.00,  1.76,325.08,  0.00,13,08,10,14,16,18,21,22,26
07:49:18, 1988,7,0,5011628, 2390,  0,404.20876,1, 97.20,  8.52, 5298.3,  -3477.3,    847.7,4, 0.0, 0.7, -5.05584, 119.49931,0, 537.1, -2.9, 89.0,0000,364.95,  0.00,327.83,337.89,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:19, 1990,7,0,5011628, 2392,  0,404.20876,1, 97.18,  8.64, 5304.5,  -3487.7,    853.2,4, 0.0, 0.7, -5.05579, 119.49921,0, 536.7, -2.9, 89.1,0000,364.95,  0.00,327.83,337.89,  0.00,  1.76,325.36,  0.00,13,08,10,14,16,18,21,22,26
07:49:20, 1992,7,0,5011628, 2394,  0,404.20888,1, 97.37,  8.78, 5310.7,  -3501.0,    857.1,4, 0.0, 0.7, -5.05576, 119.49909,0, 536.3, -3.0, 89.1,0000,364.95,  0.00,327.79,337.79,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:21, 1994,7,0,5011628, 2396,  0,404.20888,1, 97.73,  8.86, 5316.9,  -3512.8,    856.4,4, 0.0, 0.7, -5.05576, 119.49899,0, 535.9, -3.0, 89.4,0000,364.95,  0.00,327.79,337.79,  0.00,  1.76,325.64,  0.00,13,08,10,14,16,18,21,22,26
07:49:22, 1996,7,0,5011628, 2398,  0,404.20888,1, 98.20,  8.80, 5323.1,  -3521.7,    852.5,4, 0.0, 0.7, -5.05580, 119.49891,0, 535.4, -3.1, 89.5,0000,364.95,  0.00,327.84,337.69,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:23, 1998,7,0,5011628, 2400,  0,404.20888,1, 98.77,  8.68, 5329.3,  -3529.1,    849.0,4, 0.0, 0.7, -5.05583, 119.49884,0, 535.0, -3.1, 89.8,0000,364.95,  0.00,327.84,337.69,  0.00,  1.76,325.98,  0.00,13,08,10,14,16,18,21,22,26
07:49:24, 2000,7,0,5011628, 2402,  0,404.20888,1, 99.02,  8.59, 5335.5,  -3533.6,    849.5,4, 0.0, 0.7, -5.05582, 119.49880,0, 534.6, -3.1, 90.0,0000,364.95,  0.00,327.82,337.60,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:25, 2002,7,0,5011628, 2404,  0,404.20888,1, 98.74,  8.55, 5341.6,  -3542.5,    854.5,4, 0.0, 0.7, -5.05578, 119.49872,0, 534.2, -3.2, 90.3,0000,364.95,  0.00,327.82,337.60,  0.00,  1.76,326.32,  0.00,13,08,10,14,16,18,21,22,26
07:49:26, 2004,7,0,5011628, 2406,  0,404.20888,1, 97.85,  8.61, 5347.7,  -3552.8,    860.6,4, 0.0, 0.7, -5.05572, 119.49863,0, 533.8, -3.2, 90.5,0000,364.95,  0.00,327.82,337.50,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:27, 2006,7,0,5011628, 2408,  0,404.20888,1, 96.84,  8.73, 5353.9,  -3566.1,    864.7,4, 0.0, 0.7, -5.05569, 119.49851,0, 533.4, -3.3, 90.9,0000,364.95,  0.00,327.82,337.50,  0.00,  1.75,326.57,  0.00,13,08,10,14,16,18,21,22,26
07:49:28, 2008,7,0,5011628, 2410,  0,404.20888,1, 96.28,  8.85, 5360.0,  -3580.9,    865.8,4, 0.0, 0.7, -5.05568, 119.49837,0, 533.0, -3.3, 91.2,0000,364.95,  0.00,327.83,337.45,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:29, 2010,7,0,5011628, 2412,  0,404.20888,1, 96.30,  8.94, 5366.2,  -3594.2,    865.2,4, 0.0, 0.7, -5.05568, 119.49825,0, 532.6, -3.3, 91.2,0000,364.95,  0.00,327.83,337.45,  0.00,  1.75,326.91,  0.00,13,08,10,14,16,18,21,22,26
07:49:30, 2012,7,0,5011628, 2414,  0,404.20888,1, 96.55,  8.95, 5372.3,  -3606.1,    863.0,4, 0.0, 0.7, -5.05570, 119.49815,0, 532.2, -3.4, 90.8,0000,364.95,  0.00,327.83,337.30,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:31, 2014,7,0,5011628, 2416,  0,404.20888,1, 96.83,  8.91, 5378.5,  -3616.4,    859.7,4, 0.0, 0.7, -5.05573, 119.49805,0, 531.7, -3.4, 91.0,0000,364.95,  0.00,327.83,337.30,  0.00,  1.75,327.15,  0.00,13,08,10,14,16,18,21,22,26
07:49:32, 2016,7,0,5011628, 2418,  0,404.20888,1, 97.34,  8.85, 5384.7,  -3628.3,    857.1,4, 0.0, 0.7, -5.05576, 119.49795,0, 531.3, -3.4, 91.3,0000,364.95,  0.00,327.72,337.22,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:33, 2018,7,0,5011628, 2420,  0,404.20888,1, 97.95,  8.90, 5390.9,  -3638.7,    857.8,4, 0.0, 0.7, -5.05575, 119.49785,0, 530.9, -3.5, 91.6,0000,364.95,  0.00,327.72,337.22,  0.00,  1.75,327.49,  0.00,13,08,10,14,16,18,21,22,26
07:49:34, 2020,7,0,5011628, 2422,  0,404.20888,1, 98.24,  9.01, 5397.1,  -3647.5,    863.4,4, 0.0, 0.7, -5.05570, 119.49777,0, 530.5, -3.6, 91.8,0000,364.95,  0.00,327.83,337.08,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:35, 2022,7,0,5011628, 2424,  0,404.20888,1, 97.92,  9.17, 5403.3,  -3654.9,    870.0,4, 0.0, 0.7, -5.05564, 119.49771,0, 530.1, -3.6, 92.3,0000,364.95,  0.00,327.83,337.08,  0.00,  1.75,327.87,  0.00,13,08,10,14,16,18,21,22,26
07:49:36, 2024,7,0,5011628, 2426,  0,404.20888,1, 97.17,  9.30, 5409.5,  -3662.4,    875.6,4, 0.0, 0.7, -5.05559, 119.49764,0, 529.7, -3.7, 92.4,0000,364.95,  0.00,327.80,336.95,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:37, 2026,7,0,5011628, 2428,  0,404.20888,1, 96.55,  9.33, 5415.6,  -3668.3,    879.6,4, 0.0, 0.7, -5.05555, 119.49759,0, 529.3, -3.7, 92.6,0000,364.95,  0.00,327.80,336.95,  0.00,  1.75,328.22,  0.00,13,08,10,14,16,18,21,22,26
07:49:38, 2028,7,0,5011628, 2430,  0,404.20888,1, 96.56,  9.28, 5421.8,  -3677.2,    882.9,4, 0.0, 0.7, -5.05552, 119.49751,0, 528.8, -3.8, 92.9,0000,364.95,  0.00,327.84,336.87,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:39, 2030,7,0,5011628, 2432,  0,404.20888,1, 97.06,  9.27, 5427.9,  -3689.0,    885.0,4, 0.0, 0.7, -5.05550, 119.49740,0, 528.4, -3.8, 93.1,0000,364.95,  0.00,327.84,336.87,  0.00,  1.75,328.55,  0.00,13,08,10,14,16,18,21,22,26
07:49:40, 2032,7,0,5011628, 2434,  0,404.20888,1, 97.64,  9.29, 5434.0,  -3702.3,    884.8,4, 0.0, 0.7, -5.05551, 119.49728,0, 528.0, -3.9, 92.7,0000,364.95,  0.00,327.82,336.72,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:41, 2034,7,0,5011628, 2436,  0,404.20888,1, 97.55,  9.36, 5440.2,  -3714.1,    882.2,4, 0.0, 0.7, -5.05553, 119.49717,0, 527.6, -3.9, 92.5,0000,364.95,  0.00,327.82,336.72,  0.00,  1.75,328.98,  0.00,13,08,10,14,16,18,21,22,26
07:49:42, 2036,7,0,5011628, 2438,  0,404.20888,1, 96.68,  9.44, 5446.3,  -3726.0,    878.7,4, 0.0, 0.7, -5.05556, 119.49707,0, 527.2, -3.9, 92.4,0000,364.95,  0.00,327.83,336.61,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:43, 2038,7,0,5011628, 2440,  0,404.20888,1, 95.48,  9.51, 5452.4,  -3733.4,    878.0,4, 0.0, 0.7, -5.05557, 119.49700,0, 526.8, -4.0, 92.8,0000,364.95,  0.00,327.83,336.61,  0.00,  1.74,329.33,  0.00,13,08,10,14,16,18,21,22,26
07:49:44, 2040,7,0,5011628, 2442,  0,404.20888,1, 94.66,  9.53, 5458.5,  -3737.8,    881.8,4, 0.0, 0.7, -5.05553, 119.49696,0, 526.4, -4.0, 93.0,0000,364.95,  0.00,327.80,336.49,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:45, 2042,7,0,5011628, 2444,  0,404.20888,1, 94.33,  9.52, 5464.5,  -3743.8,    887.4,4, 0.0, 0.7, -5.05548, 119.49691,0, 526.0, -4.0, 93.6,0000,364.95,  0.00,327.80,336.49,  0.00,  1.74,329.61,  0.00,13,08,10,14,16,18,21,22,26
07:49:46, 2044,7,0,5011628, 2446,  0,404.20888,1, 94.59,  9.51, 5470.6,  -3752.6,    890.5,4, 0.0, 0.7, -5.05545, 119.49683,0, 525.6, -4.1, 93.9,0000,364.95,  0.00,327.80,336.41,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
07:49:47, 2046,7,0,5011628, 2448,  0,404.20888,1, 94.99,  9.53, 5476.6,  -3761.5,    889.2,4, 0.0, 0.7, -5.05547, 119.49675,0, 525.2, -4.1, 94.2,0000,364.95,  0.00,327.80,336.41,  0.00,  1.74,330.10,  0.00,13,08,10,14,16,18,21,22,26
07:49:48, 2048,7,0,5011628, 2450,  0,404.20888,1, 94.86,  9.57, 5482.6,  -3774.8,    884.8,4, 0.0, 0.7, -5.05551, 119.49663,0, 524.8, -4.2, 94.2,0000,364.95,  0.00,327.77,336.29,  0.00,  0.00,  0.00,  0.00,13,08,10,14,16,18,21,22,26
